Activity_type,Material_type,completion_node,Student id,local_date,Lesson title,Attempt,Score,Lesson_category,Lesson_type,Lesson_type_name,Total time (sec),Grade Gap,ADT Score,Proficiency Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,09/09/2025,Compare Ratio Relationships - Explore,1,50,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,12,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,179,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,5,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,11/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,46,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,13/09/2025,Solve Ratio Problems - Explore,1,83,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,14/09/2025,Graphs of Equivalent Ratios - Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,15/09/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,126,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,16/09/2025,Convert Customary Measurement Units - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,414,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,16/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,281,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,18/09/2025,Understanding Rates and Unit Rates-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,54,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,18/09/2025,Solve Ratio Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,250,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,5,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,18/09/2025,Graphs of Equivalent Ratios - Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,23/09/2025,Solve Rate Problems - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,132,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,23/09/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,23/09/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392261,23/09/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,23/09/2025,Solve Rate Problems - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,23/09/2025,Solve Rate Problems - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,50,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,23/09/2025,Solve Rate Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,273,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,11,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392261,24/09/2025,Understand Percents - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,115,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,19,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330726,24/09/2025,Understand Percents - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,158,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,25/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,68,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,42,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,25/09/2025,Understanding Ratios-Learn,2,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,401,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,31,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,26/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,26/09/2025,Solve Rate Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,83,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,26/09/2025,Convert Customary Measurement Units - Learn,1,25,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,26/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,46,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,29/09/2025,Understanding Rates and Unit Rates-Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,01/11/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,02/11/2025,Divide Fractions by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,116,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,93,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,04/11/2025,Graphs of Equivalent Ratios - Learn,2,13,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,131,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,05/11/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,06/11/2025,Compare Ratio Relationships - Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,92,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,10/02/2026,Evaluating Expressions - Explore,1,50,INSTRUCTIONAL_LESSON,ET,Exit Ticket,365,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,53,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,163,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,10/02/2026,Factors and Multiples - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,68,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392375,10/02/2026,Factors and Multiples - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,78,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,10/02/2026,Factors and Multiples - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,163,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,16/02/2026,The Distributive Property - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,32,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,16/02/2026,Equivalent Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,15,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330726,16/02/2026,Equivalent Algebraic Expressions - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,196,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,16/02/2026, The Distributive Property - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,40,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,16/02/2026, The Distributive Property - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,29,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,17/02/2026,Solving One-Step Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,40,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,17/02/2026,Solving One-Step Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,18,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,17/02/2026,Equivalent Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,38,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,17/02/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,220,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,17/02/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,84,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,17/02/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,102,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,17/02/2026,Solving One-Step Equations - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,184,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,17/02/2026,Solving One-Step Equations - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,82,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,17/02/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,325,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,17/02/2026,One-Step Addition Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,88,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,17/02/2026,One-Step Addition Equations - Explore,1,0,INSTRUCTIONAL_LESSON,ET,Exit Ticket,44,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,17/02/2026,One-Step Addition Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,62,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,17/02/2026,One-Step Subtraction Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,28,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330594,17/02/2026,One-Step Addition Equations - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,233,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,17/02/2026,One-Step Subtraction Equations - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,91,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,17/02/2026,One-Step Subtraction Equations - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,12,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,18/02/2026,Solving One-Step Equations - Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,68,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,19/02/2026,One-Step Multiplication Equations - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,118,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,19/02/2026,The Distributive Property - Explore,1,50,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,19/02/2026,One-Step Division Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,46,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,19/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,3,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,19/02/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,126,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,19/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,15,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,19/02/2026,Inequalities - Learn,2,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,147,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,19/02/2026,Solving One-Step Equations - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,320,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,19/02/2026,Inequalities - Learn,2,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,77,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,20/02/2026,Numerical Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,57,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,21/02/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,14,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,21/02/2026,One-Step Subtraction Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,22/02/2026,One-Step Multiplication Equations - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,121,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,22/02/2026,Evaluating Expressions - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,100,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,23/02/2026,Inequalities - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,46,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,05/03/2026,Graph Reflections of Points - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,56,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,06/03/2026,Equivalent Algebraic Expressions - Explore,1,13,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,06/03/2026,The Coordinate Plane - Explore and Learn,1,0,INSTRUCTIONAL_LESSON,SA,Assessment,13,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,26/03/2026,Relationships Between Two Variables - Exit Ticket,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,164,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,26/03/2026,One-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,48,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,27/03/2026,One-Step Equations,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,100,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,27/03/2026,Relationships Between Two Variables,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,40,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,27/03/2026,Write Equations to Represent Relationships Represented in Tables - Exit Ticket,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,274,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,27/03/2026,Write Equations to Represent Relationships Represented in Tables - Exit Ticket,1,60,INSTRUCTIONAL_LESSON,ET,Exit Ticket,201,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,30/03/2026,Graph a Relationship from an Equation,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,99,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392147,30/03/2026,Graph a Relationship from an Equation,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,257,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,31/03/2026,Write an Equation from a Graph,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,225,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,01/04/2026,Multiple Representations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,32,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,01/04/2026,Write Equations to Represent Relationships Represented in Tables - Exit Ticket,1,93,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,01/10/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,153,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,01/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,100,INSTRUCTIONAL_LESSON,SA,Assessment,137,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,01/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,88,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,104,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,01/10/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,42,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,02/10/2025,Find the Percent of a Number - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,108,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402219,03/10/2025,Graphs of Equivalent Ratios - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,112,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,08/10/2025,Find the Whole - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,43,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,08/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,79,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,08/10/2025,Find the Whole - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,261,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392375,08/10/2025,Find the Whole - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,228,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,08/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,171,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,08/10/2025,Find the Whole - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,272,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3331014,08/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,478,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,09/10/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,88,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,109,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,21/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,25,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,21/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,94,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,255,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,21/10/2025,Estimate the Percent of a Number - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,108,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,22/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,34,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,71,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,76,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,25,INSTRUCTIONAL_LESSON,SA,Assessment,104,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392231,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,93,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,06/01/2026,Represent Integers  - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,06/01/2026,Represent Integers  - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,92,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,108,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,28,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,07/01/2026,Represent Integers  - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,SA,Assessment,53,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,238,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,12/01/2026,Compare and Order Integers - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,238,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,12/01/2026,Compare and Order Integers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,92,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,12/01/2026,Compare and Order Integers - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,19/01/2026,Rational Numbers - Explore and Learn,2,33,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,68,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,20/01/2026,The Coordinate Plane - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,137,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402255,22/01/2026,The Coordinate Plane - Explore and Learn,1,33,INSTRUCTIONAL_LESSON,SA,Assessment,327,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,22/01/2026,Rational Numbers - Explore and Learn,2,33,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,138,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,22/01/2026,The Coordinate Plane - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,SA,Assessment,169,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,23/01/2026,Opposites and Absolute Value - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,75,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,23/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,17,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,26/01/2026,Absolute Value and Distance - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,27,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,26/01/2026,Absolute Value and Distance - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,243,-4,321,Below
